"Provider.Number","Communication.with.Nurses.Achievement.Points","Communication.with.Nurses.Improvement.Points","Communication.with.Nurses.Dimension.Score","Communication.with.Doctors.Achievement.Points","Communication.with.Doctors.Improvement.Points","Communication.with.Doctors.Dimension.Score","Responsiveness.of.Hospital.Staff.Achievement.Points","Responsiveness.of.Hospital.Staff.Improvement.Points","Responsiveness.of.Hospital.Staff.Dimension.Score","Pain.Management.Achievement.Points","Pain.Management.Improvement.Points","Pain.Management.Dimension.Score","Communication.about.Medicines.Achievement.Points","Communication.about.Medicines.Improvement.Points","Communication.about.Medicines.Dimension.Score","Cleanliness.and.Quietness.of.Hospital.Environment.Achievement.Points","Cleanliness.and.Quietness.of.Hospital.Environment.Improvement.Points","Cleanliness.and.Quietness.of.Hospital.Environment.Dimension.Score","Discharge.Information.Achievement.Points","Discharge.Information.Improvement.Points","Discharge.Information.Dimension.Score","Overall..Rating.of.Hospital.Achievement.Points","Overall.Rating.of.Hospital.Improvement.Points","Overall.Rating.of.Hospital.Dimension.Score","HCAHPS.Base.Score","HCAHPS.Consistency.Score","IMM.2.Performance.Rate","IMM.2.Achievement.Points","IMM.2.Improvement.Points","IMM.2.Measure.Score","Preventive.Condition.Procedure.Score","Hospital.Name","State","Start.Date","End.Date","Excess.Readmission.Ratio.READM.30.AMI.HRRP","Excess.Readmission.Ratio.READM.30.COPD.HRRP","Excess.Readmission.Ratio.READM.30.HF.HRRP","Excess.Readmission.Ratio.READM.30.HIP.KNEE.HRRP","Excess.Readmission.Ratio.READM.30.PN.HRRP","Address","City","ZIP.Code","County.Name","MORT.30.AMI.Performance.Rate","MORT.30.AMI.Achievement.Points","MORT.30.AMI.Improvement.Points","MORT.30.AMI.Measure.Score","MORT.30.HF.Performance.Rate","MORT.30.HF.Achievement.Points","MORT.30.HF.Improvement.Points","MORT.30.HF.Measure.Score","MORT.30.PN.Performance.Rate","MORT.30.PN.Achievement.Points","MORT.30.PN.Improvement.Points","MORT.30.PN.Measure.Score","PSI.90.Performance.Rate","PSI.90.Achievement.Points","PSI.90.Improvement.Points","PSI.90.Measure.Score","HAI.1.Performance.Rate","HAI.1.Achievement.Points","HAI.1.Improvement.Points","HAI.1.Measure.Score","HAI.2.Performance.Rate","HAI.2.Achievement.Points","HAI.2.Improvement.Points","HAI.2.Measure.Score","Combined.SSI.Measure.Score","HAI.3.Performance.Rate","HAI.3.Achievement.Points","HAI.3.Improvement.Points","HAI.3.Measure.Score","HAI.4.Performance.Rate","HAI.4.Achievement.Points","HAI.4.Improvement.Points","HAI.4.Measure.Score","Location"
440039,0,0,0,0.2,0,0.2,0,0,0,0,0,0,0.4,0.222222222222222,0.4,0,0,0,0.4,0,0.4,0.4,0,0.4,14,16,0.93511,0.4,0.111111111111111,0.4,4,"VANDERBILT UNIVERSITY HOSPITAL","TN","07/01/2011","06/30/2014",1425,1544,1475,201,2629,"1161 21ST AVENUE SOUTH","Nashville","37232","DAVIDSON",0.879797,1,1,1,0.887605,0.3,0.666666666666667,0.6,0.881447,0,0.222222222222222,0.2,0.352533,1,1,1,0.487,0,0,0,1.161,0,0,0,0.2,1.82,0,0.222222222222222,0.2,1.079,0,0.333333333333333,0.3,"1161 21ST AVENUE SOUTH
Nashville, TN 37232
(36.143378, -86.799946)"
440048,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111111111111111,0.1,0.1,0,0.1,0,0,0,0.1,0,0.1,3,14,0.87752,0,0,0,0,"BAPTIST MEMORIAL HOSPITAL","TN","07/01/2011","06/30/2014",1288,1482,1352,873,1209,"6019 WALNUT GROVE ROAD","Memphis","38120","SHELBY",0.860812,0.9,0,0.9,0.888922,0.4,0.777777777777778,0.7,0.890334,0.4,0.444444444444444,0.4,0.474554,0.8,0.888888888888889,0.8,1.671,0,0,0,1.714,0,0,0,0.3,1.098,0,0.111111111111111,0.1,0.206,0.7,0.888888888888889,0.8,"6019 WALNUT GROVE ROAD
Memphis, TN 38120
(35.130758, -89.861022)"
440049,0.3,0,0.3,0.2,0,0.2,0,0,0,0.3,0,0.3,0.2,0,0.2,0.4,0,0.4,0.3,0.222222222222222,0.3,0.4,0,0.4,21,19,0.98535,0.9,1,0.9,9,"METHODIST HEALTHCARE MEMPHIS HOSPITALS","TN","07/01/2011","06/30/2014",2263,1584,1622,1852,2141,"1265 UNION AVE SUITE 700","Memphis","38104","SHELBY",0.874894,1,1,1,0.892011,0.6,0.666666666666667,0.6,0.861536,0,0.111111111111111,0.1,0.540806,0.5,0,0.5,0.063,0.8,0.777777777777778,0.8,1.184,0,0,0,0.1,0.673,0,0,0,0.419,0.4,0,0.4,"1265 UNION AVE SUITE 700
Memphis, TN 38104
(35.137088, -90.019145)"
440053,0.3,0.333333333333333,0.3,0.2,0,0.2,0,0.222222222222222,0.2,0.3,0,0.3,0.2,0,0.2,0,0,0,0.5,0.444444444444444,0.5,0.2,0,0.2,19,18,0.93124,0.3,0.777777777777778,0.7,7,"SAINT THOMAS RUTHERFORD HOSPITAL","TN","07/01/2011","06/30/2014",2672,2303,2967,2487,1809,"1700 MEDICAL CENTER PARKWAY","Murfreesboro","37129","RUTHERFORD",0.848861,0.1,0.333333333333333,0.3,0.884113,0.2,0,0.2,0.880753,0,0,0,0.467349,0.9,1,0.9,0.599,0,0,0,1.015,0,0.555555555555556,0.5,0.5,0.247,0.6,0.777777777777778,0.7,2.996,0,0,0,"1700 MEDICAL CENTER PARKWAY
Murfreesboro, TN 37129
(35.85864, -86.424241)"
440073,0.5,0.333333333333333,0.5,0.4,0,0.4,0.4,0,0.4,0.4,0.555555555555556,0.5,0.3,0,0.3,0.4,0.222222222222222,0.4,0,0.111111111111111,0.1,0.5,0.444444444444444,0.5,31,18,0.99448,1,1,1,10,"MAURY REGIONAL HOSPITAL","TN","07/01/2011","06/30/2014",2813,2398,1642,287,2399,"1224 TROTWOOD AVE","Columbia","38401","MAURY",0.871244,1,1,1,0.891852,0.5,0.888888888888889,0.8,0.877574,0,0,0,0.239698,1,1,1,0.199,0.6,0.555555555555556,0.6,0.754,0.1,0.777777777777778,0.7,0.5,0.773,0,0.444444444444444,0.4,0,1,0,1,"1224 TROTWOOD AVE
Columbia, TN 38401
(35.605855, -87.065844)"
440082,0.3,0.111111111111111,0.3,0.4,0,0.4,0.1,0.111111111111111,0.1,0.4,0,0.4,0.3,0,0.3,0,0,0,0.4,0.444444444444444,0.4,0.6,0.111111111111111,0.6,25,16,0.95659,0.6,0.888888888888889,0.8,8,"SAINT THOMAS WEST HOSPITAL","TN","07/01/2011","06/30/2014",1284,992,1573,116,2012,"4220 HARDING RD, PO BOX 380","Nashville","37205","DAVIDSON",0.859968,0.8,0.888888888888889,0.8,0.882005,0.1,0.222222222222222,0.2,0.892609,0.5,0,0.5,0.532816,0.5,0,0.5,0.459,0.1,0.555555555555556,0.5,1.83,0,0.333333333333333,0.3,0.3,1.26,0,0.111111111111111,0.1,0,1,0,1,"4220 HARDING RD, PO BOX 380
Nashville, TN 37205
(36.128055, -86.842905)"
440104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.111111111111111,0.1,0,0,0,1,14,0.87273,0,0.444444444444444,0.4,4,"ERLANGER MEDICAL CENTER","TN","07/01/2011","06/30/2014",534,1255,913,1549,938,"975 E 3RD ST","Chattanooga","37403","HAMILTON",0.841961,0,0.333333333333333,0.3,0.880682,0,0,0,0.879353,0,0.333333333333333,0.3,0.495299,0.7,0.888888888888889,0.8,0.373,0.2,0.555555555555556,0.5,1.81,0,0.222222222222222,0.2,0.2,0.657,0.1,0,0.1,0.478,0.4,0,0.4,"975 E 3RD ST
Chattanooga, TN 37403
(35.047899, -85.290853)"
440120,0,0,0,0.2,0,0.2,0,0.222222222222222,0.2,0.2,0.333333333333333,0.3,0,0,0,0.2,0,0.2,0,0.333333333333333,0.3,0,0,0,12,18,0.95217,0.6,0.111111111111111,0.6,6,"TENNOVA HEALTHCARE","TN","07/01/2011","06/30/2014",1494,1736,1775,197,1351,"900 EAST OAK HILL AVENUE","Knoxville","37917","KNOX",0.866796,1,1,1,0.880404,0,0.333333333333333,0.3,0.85874,0,0.111111111111111,0.1,0.588824,0.2,0,0.2,0.576,0,0.222222222222222,0.2,2.477,0,0,0,0,1.587,0,0,0,0.971,0,0,0,"900 EAST OAK HILL AVENUE
Knoxville, TN 37917
(35.992217, -83.928169)"
440125,0.2,0,0.2,0.4,0.111111111111111,0.4,0.2,0,0.2,0.2,0,0.2,0.5,0.222222222222222,0.5,0.2,0.222222222222222,0.2,0.6,0.777777777777778,0.7,0.4,0,0.4,28,20,0.93982,0.4,0.333333333333333,0.4,4,"FORT SANDERS REGIONAL MEDICAL CENTER","TN","07/01/2011","06/30/2014",1918,2550,1581,1961,1834,"1901 W CLINCH AVE","Knoxville","37916","KNOX",0.852319,0.3,0,0.3,0.877603,0,0,0,0.880517,0,0,0,0.313135,1,1,1,0.498,0,0.666666666666667,0.6,1.28,0,0.444444444444444,0.4,0.4,0.814,0,0.333333333333333,0.3,0,1,1,1,"1901 W CLINCH AVE
Knoxville, TN 37916
(35.95689, -83.936923)"
440133,0.3,0.111111111111111,0.3,0.6,0,0.6,0.1,0,0.1,0.2,0,0.2,0.4,0.444444444444444,0.4,0.1,0.222222222222222,0.2,0.4,0,0.4,0.3,0,0.3,25,20,0.91304,0.1,0.666666666666667,0.6,6,"SAINT THOMAS MIDTOWN HOSPITAL","TN","07/01/2011","06/30/2014",1496,1305,878,546,3088,"2000 CHURCH ST","Nashville","37236","DAVIDSON",0.863646,1,1,1,0.889276,0.4,0.555555555555556,0.5,0.909219,1,1,1,0.51709,0.6,0,0.6,0.151,0.7,0.555555555555556,0.7,0.559,0.3,0.444444444444444,0.4,0.4,0.709,0,0.444444444444444,0.4,0.534,0.3,0.444444444444444,0.4,"2000 CHURCH ST
Nashville, TN 37236
(36.1534, -86.800835)"
440156,0.1,0,0.1,0.2,0,0.2,0,0,0,0,0,0,0.1,0,0.1,0.2,0,0.2,0.1,0,0.1,0.2,0,0.2,9,18,0.98336,0.9,1,0.9,9,"PARKRIDGE MEDICAL CENTER","TN","07/01/2011","06/30/2014",1910,262,779,88,1711,"2333 MCCALLIE AVE","Chattanooga","37404","HAMILTON",0.849325,0.2,0.222222222222222,0.2,0.87546,0,0,0,0.853192,0,0,0,0.433737,1,1,1,0.791,0,0,0,0.814,0,0.555555555555556,0.5,0.3,0.353,0.5,0.666666666666667,0.6,1.195,0,0,0,"2333 MCCALLIE AVE
Chattanooga, TN 37404
(35.033739, -85.26886)"
440161,0.3,0.111111111111111,0.3,0.3,0,0.3,0.2,0.222222222222222,0.2,0.3,0.222222222222222,0.3,0.2,0,0.2,0.3,0,0.3,0.5,0.222222222222222,0.5,0.5,0.111111111111111,0.5,26,20,0.99359,1,1,1,10,"TRISTAR CENTENNIAL MEDICAL CENTER","TN","07/01/2011","06/30/2014",1627,2847,1543,1256,2736,"2300 PATTERSON STREET","Nashville","37203","DAVIDSON",0.865223,1,1,1,0.869622,0,0,0,0.867978,0,0,0,0.469763,0.8,0.888888888888889,0.8,0.36,0.3,0.222222222222222,0.3,0.69,0.2,0.555555555555556,0.5,0.1,1.177,0,0,0,0.721,0.1,0.111111111111111,0.1,"2300 PATTERSON STREET
Nashville, TN 37203
(36.152463, -86.808599)"
440173,0.2,0,0.2,0.2,0,0.2,0,0,0,0.1,0,0.1,0.4,0.444444444444444,0.4,0.4,0,0.4,0.5,0,0.5,0.5,0,0.5,23,19,0.94536,0.5,0.555555555555556,0.5,5,"PARKWEST MEDICAL CENTER","TN","07/01/2011","06/30/2014",640,1517,2401,2488,1959,"9352 PARK WEST BLVD","Knoxville","37923","KNOX",0.865992,1,1,1,0.871625,0,0,0,0.886059,0.2,0,0.2,0.417291,1,0,1,0.73,0,0,0,1.462,0,0.555555555555556,0.5,0.2,1.147,0,0,0,0.517,0.3,0.666666666666667,0.6,"9352 PARK WEST BLVD
Knoxville, TN 37923
(35.917901, -84.100732)"
450018,0.2,0,0.2,0,0.222222222222222,0.2,0.1,0,0.1,0,0,0,0.4,0.111111111111111,0.4,0,0,0,0.3,0,0.3,0.1,0,0.1,13,17,0.86722,0,0.111111111111111,0.1,1,"UNIVERSITY OF TEXAS MEDICAL BRANCH","TX","07/01/2011","06/30/2014",2145,1340,2187,3689,2860,"301 UNIVERSITY BOULEVARD","Galveston","77555","GALVESTON",0.866799,1,1,1,0.893523,0.6,0.777777777777778,0.7,0.90285,0.9,1,0.9,0.468684,0.8,1,0.9,0.516,0,0.444444444444444,0.4,1.011,0,0,0,0.1,0.899,0,0.222222222222222,0.2,1.603,0,0,0,"301 UNIVERSITY BOULEVARD
Galveston, TX 77555
(29.31122, -94.774556)"
450021,0.4,0.222222222222222,0.4,0.2,0,0.2,0,0,0,0.5,0.333333333333333,0.5,0.3,0.111111111111111,0.3,0.3,0,0.3,0.1,0.111111111111111,0.1,0.5,0,0.5,23,17,0.99057,1,1,1,10,"BAYLOR UNIVERSITY MEDICAL CENTER","TX","07/01/2011","06/30/2014",1231,1473,304,390,791,"3500 GASTON AVE","Dallas","75246","DALLAS",0.85137,0.3,0.555555555555556,0.5,0.883254,0.1,0.222222222222222,0.2,0.89221,0.4,0,0.4,0.586881,0.2,0.444444444444444,0.4,0.551,0,0,0,0.967,0,0.111111111111111,0.1,0,1.054,0,0,0,0.762,0,0,0,"3500 GASTON AVE
Dallas, TX 75246
(32.790685, -96.780663)"
450028,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.111111111111111,0.2,0,0,0,0,0,0,0,0,0,2,14,0.92216,0.2,0.555555555555556,0.5,5,"VHS BROWNSVILLE HOSPITAL COMPANY, LLC","TX","07/01/2011","06/30/2014",1993,1484,1056,3692,761,"1040 W JEFFERSON ST","Brownsville","78520","CAMERON",0.873613,1,1,1,0.889389,0.4,0.222222222222222,0.4,0.898523,0.7,0.888888888888889,0.8,0.329024,1,1,1,0.189,0.6,0.666666666666667,0.6,0.283,0.6,0.777777777777778,0.7,0.7,1.745,0,0.444444444444444,0.4,0,1,1,1,"1040 W JEFFERSON ST
Brownsville, TX 78520
(25.916569, -97.510566)"
450033,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0.2,0,0,0,0.1,0,0.1,0,0,0,3,14,0.89114,0,0.111111111111111,0.1,1,"VHS HARLINGEN HOSPITAL COMPANY LLC","TX","07/01/2011","06/30/2014",1800,1686,1044,28,1054,"2101 PEASE ST","Harlingen","78550","CAMERON",0.852534,0.4,0.111111111111111,0.4,0.899649,0.9,1,0.9,0.897739,0.7,0,0.7,0.439696,1,1,1,0.47,0,0.555555555555556,0.5,1.244,0,0,0,0.2,1.127,0,0,0,0.465,0.4,0.555555555555556,0.5,"2101 PEASE ST
Harlingen, TX 78550
(26.173893, -97.671081)"
450044,0.2,0,0.2,0.2,0.222222222222222,0.2,0.1,0,0.1,0.3,0.333333333333333,0.3,0.5,0.555555555555556,0.5,0.1,0,0.1,0.6,0.666666666666667,0.6,0.4,0.222222222222222,0.4,24,20,0.97862,0.8,0.777777777777778,0.8,8,"UT SOUTHWESTERN UNIVERSITY HOSPITAL ST PAUL","TX","07/01/2011","06/30/2014",1505,2091,2098,2454,1507,"6201 HARRY HINES BLVD","Dallas","75390","DALLAS",0.859092,0.8,0.222222222222222,0.8,0.906469,1,1,1,0.897384,0.7,0.666666666666667,0.7,0.595654,0.2,0.777777777777778,0.7,0.608,0,0,0,1.01,0,0.333333333333333,0.3,0.3,1.552,0,0,0,0,1,1,1,"6201 HARRY HINES BLVD
Dallas, TX 75390
"
450046,0,0.111111111111111,0.1,0,0.111111111111111,0.1,0,0.111111111111111,0.1,0,0.111111111111111,0.1,0,0,0,0.1,0.111111111111111,0.1,0.1,0.444444444444444,0.4,0,0,0,9,17,0.85401,0,0,0,0,"CHRISTUS SPOHN HOSPITAL CORPUS CHRISTI","TX","07/01/2011","06/30/2014",2002,834,2078,1376,2556,"600 ELIZABETH STREET","Corpus Christi","78405","NUECES",0.861822,0.9,1,0.9,0.899259,0.9,0.888888888888889,0.9,0.878441,0,0,0,0.310834,1,1,1,0.746,0,0.444444444444444,0.4,1.609,0,0,0,0.6,0.116,0.8,0.444444444444444,0.8,0.762,0,0.333333333333333,0.3,"600 ELIZABETH STREET
Corpus Christi, TX 78405
(27.777489, -97.395121)"
450051,0.1,0,0.1,0,0,0,0,0,0,0.1,0,0.1,0.3,0,0.3,0.1,0,0.1,0,0.333333333333333,0.3,0.3,0.222222222222222,0.3,12,17,0.99235,1,1,1,10,"METHODIST DALLAS MEDICAL CENTER","TX","07/01/2011","06/30/2014",2645,2131,1623,71,2637,"1441 NORTH BECKLEY AVENUE","Dallas","75203","DALLAS",0.851796,0.3,0.555555555555556,0.5,0.864015,0,0,0,0.889998,0.4,0.222222222222222,0.4,0.255094,1,1,1,0.092,0.8,0.888888888888889,0.8,0.772,0.1,0.333333333333333,0.3,0.3,2.811,0,0,0,0,1,0,1,"1441 NORTH BECKLEY AVENUE
Dallas, TX 75203
(32.761639, -96.823006)"
450054,0.2,0.333333333333333,0.3,0.3,0.111111111111111,0.3,0,0.222222222222222,0.2,0.1,0.333333333333333,0.3,0.5,0.444444444444444,0.5,0.2,0.333333333333333,0.3,0.5,0.555555555555556,0.5,0.3,0.333333333333333,0.3,27,16,0.91525,0.1,0.444444444444444,0.4,4,"SCOTT & WHITE MEMORIAL HOSPITAL","TX","07/01/2011","06/30/2014",2118,1469,3032,2014,2227,"2401 31ST ST","Temple","76508","BELL",0.862081,0.9,1,0.9,0.893906,0.6,0.222222222222222,0.6,0.911602,1,1,1,0.276432,1,1,1,0.79,0,0,0,1.74,0,0.111111111111111,0.1,0,1.181,0,0,0,0.976,0,0.222222222222222,0.2,"2401 31ST ST
Temple, TX 76508
(31.078693, -97.365938)"
450056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0.3,0,0,0,3,14,0.88,0,0.555555555555556,0.5,5,"SETON MEDICAL CENTER AUSTIN","TX","07/01/2011","06/30/2014",1394,1514,1083,3247,665,"1201 W 38TH ST","Austin","78705","TRAVIS",0.850035,0.2,0.333333333333333,0.3,0.883102,0.1,0,0.1,0.887794,0.3,0.555555555555556,0.5,0.476398,0.8,0.777777777777778,0.8,0.312,0.3,0.444444444444444,0.4,2.218,0,0.111111111111111,0.1,0.5,0.886,0,0.666666666666667,0.6,0.897,0,0.222222222222222,0.2,"1201 W 38TH ST
Austin, TX 78705
(30.306075, -97.745038)"
450058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0.98238,0.9,1,0.9,9,"BAPTIST MEDICAL CENTER","TX","07/01/2011","06/30/2014",1262,317,905,2862,1036,"111 DALLAS STREET","San Antonio","78205","BEXAR",0.8484,0.1,0,0.1,0.890854,0.5,0,0.5,0.903329,0.9,0.888888888888889,0.9,0.3428,1,1,1,0.317,0.3,0,0.3,2.865,0,0,0,0,1.12,0,0,0,0.911,0,0,0,"111 DALLAS STREET
San Antonio, TX 78205
(29.433174, -98.492305)"
450068,0.3,0.333333333333333,0.3,0.3,0.333333333333333,0.3,0.1,0.222222222222222,0.2,0,0.111111111111111,0.1,0.3,0.222222222222222,0.3,0.4,0.222222222222222,0.4,0.4,0.222222222222222,0.4,0.4,0.333333333333333,0.4,24,19,0.93169,0.3,0.777777777777778,0.7,7,"MEMORIAL HERMANN TEXAS MEDICAL CENTER","TX","07/01/2011","06/30/2014",1622,1933,1677,541,2459,"6411 FANNIN","Houston","77030","HARRIS",0.834337,0,0,0,0.895597,0.7,0.888888888888889,0.8,0.896389,0.6,0.555555555555556,0.6,0.343094,1,1,1,0.404,0.2,0,0.2,1.061,0,0,0,0.2,2.066,0,0,0,0.372,0.5,0.777777777777778,0.7,"6411 FANNIN
Houston, TX 77030
(29.713791, -95.397547)"
450087,0,0.111111111111111,0.1,0,0,0,0,0.111111111111111,0.1,0.1,0.222222222222222,0.2,0.1,0.333333333333333,0.3,0.4,0.111111111111111,0.4,0,0.222222222222222,0.2,0.2,0.222222222222222,0.2,15,17,0.99077,1,1,1,10,"NORTH HILLS HOSPITAL","TX","07/01/2011","06/30/2014",1836,2546,929,1490,1048,"4401 BOOTH CALLOWAY ROAD","North Richland Hills","76180","TARRANT",0.861578,0.9,1,0.9,0.897009,0.8,0.888888888888889,0.8,0.890386,0.4,0,0.4,0.546116,0.4,0.666666666666667,0.6,0.849,0,0,0,2.219,0,0,0,0.2,1.526,0,0,0,0.462,0.4,0.555555555555556,0.5,"4401 BOOTH CALLOWAY ROAD
North Richland Hills, TX 76180
(32.829303, -97.212235)"
450097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.97955,0.8,0.333333333333333,0.8,8,"BAYSHORE MEDICAL CENTER","TX","07/01/2011","06/30/2014",2819,866,1279,2504,1435,"4000 SPENCER HWY","Pasadena","77504","HARRIS",0.852511,0.4,0.666666666666667,0.6,0.884614,0.2,0,0.2,0.893016,0.5,0.333333333333333,0.5,0.347767,1,1,1,0.332,0.3,0.444444444444444,0.4,1.568,0,0,0,0.3,0.897,0,0,0,0,1,1,1,"4000 SPENCER HWY
Pasadena, TX 77504
(29.665195, -95.181617)"
450101,0,0,0,0.1,0,0.1,0,0,0,0,0,0,0,0.111111111111111,0.1,0.2,0,0.2,0,0.222222222222222,0.2,0.2,0,0.2,8,14,0.97408,0.8,1,0.9,9,"HILLCREST BAPTIST MEDICAL CENTER","TX","07/01/2011","06/30/2014",1945,362,326,3110,1411,"100 HILLCREST MEDICAL BLVD","Waco","76712","MCLENNAN",0.873782,1,1,1,0.894524,0.7,0.777777777777778,0.7,0.893611,0.5,0.666666666666667,0.6,0.67505,0,0,0,0.115,0.7,0.666666666666667,0.7,0,1,1,1,0.2,0.506,0.3,0,0.3,0.743,0.1,0,0.1,"100 HILLCREST MEDICAL BLVD
Waco, TX 76712
(31.489272, -97.156788)"
450102,0.5,0.444444444444444,0.5,0.1,0,0.1,0.1,0.222222222222222,0.2,0.2,0.111111111111111,0.2,0.2,0,0.2,0.2,0.111111111111111,0.2,0,0.111111111111111,0.1,0.7,0.555555555555556,0.7,22,19,0.96481,0.7,0.888888888888889,0.8,8,"MOTHER FRANCES HOSPITAL","TX","07/01/2011","06/30/2014",601,340,1063,1423,1708,"800 EAST DAWSON","Tyler","75701","SMITH",0.858026,0.7,0.777777777777778,0.7,0.882308,0.1,0,0.1,0.884152,0.1,0,0.1,0.361136,1,1,1,0.414,0.1,0.555555555555556,0.5,0.559,0.3,0.666666666666667,0.6,0.2,0.484,0.3,0.222222222222222,0.3,0.925,0,0,0,"800 EAST DAWSON
Tyler, TX 75701
(32.342265, -95.292285)"
450107,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.111111111111111,0.1,0.1,0,0.1,0.3,0.222222222222222,0.3,0,0,0,5,15,0.98173,0.9,1,0.9,9,"LAS PALMAS MEDICAL CENTER","TX","07/01/2011","06/30/2014",2390,1367,1551,432,2079,"1801 NORTH OREGON STREET","El Paso","79902","EL PASO",0.860833,0.9,1,0.9,0.872325,0,0,0,0.892103,0.4,0.444444444444444,0.4,0.485984,0.8,0.777777777777778,0.8,0.349,0.3,0,0.3,1.075,0,0,0,0.3,0.799,0,0,0,0.391,0.5,0,0.5,"1801 NORTH OREGON STREET
El Paso, TX 79902
(31.770257, -106.498544)"
450133,0.3,0.444444444444444,0.4,0,0,0,0,0,0,0.2,0,0.2,0.4,0.111111111111111,0.4,0.1,0.333333333333333,0.3,0,0,0,0.1,0.222222222222222,0.2,15,16,0.98339,0.9,0.444444444444444,0.9,9,"MIDLAND MEMORIAL HOSPITAL","TX","07/01/2011","06/30/2014",1199,641,505,813,1162,"400 ROSALIND REDFERN GROVER PARKWAY","Midland","79701","MIDLAND",0.861411,0.9,1,0.9,0.874153,0,0,0,0.880245,0,0.333333333333333,0.3,0.44387,1,1,1,0.853,0,0,0,2.112,0,0,0,0.1,1.422,0,0,0,0.427,0.4,0,0.4,"400 ROSALIND REDFERN GROVER PARKWAY
Midland, TX 79701
(31.997585, -102.100006)"
450135,0.5,0.444444444444444,0.5,0.1,0.111111111111111,0.1,0.4,0.111111111111111,0.4,0.4,0.333333333333333,0.4,0.5,0.444444444444444,0.5,0.2,0,0.2,0.6,0.555555555555556,0.6,0.6,0.333333333333333,0.6,33,20,0.9893,1,1,1,10,"TEXAS HEALTH HARRIS METHODIST FORT WORTH","TX","07/01/2011","06/30/2014",949,1161,1450,2704,1023,"1301 PENNSYLVANIA AVENUE","Fort Worth","76104","TARRANT",0.855213,0.5,0.333333333333333,0.5,0.875162,0,0,0,0.866145,0,0,0,0.372531,1,1,1,0.312,0.3,0,0.3,1.167,0,0.111111111111111,0.1,0,1.116,0,0,0,0.666,0.2,0.222222222222222,0.2,"1301 PENNSYLVANIA AVENUE
Fort Worth, TX 76104
(32.73848, -97.339313)"
450137,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0.1,0,0,0,0.1,0.333333333333333,0.3,0.3,0,0.3,7,16,0.98093,0.9,0.333333333333333,0.9,9,"BAYLOR SCOTT AND WHITE ALL SAINTS MEDICAL CENTER","TX","07/01/2011","06/30/2014",928,1003,1086,1555,271,"1400 EIGHTH AVE","Fort Worth","76104","TARRANT",0.872216,1,1,1,0.898795,0.9,1,0.9,0.916505,1,1,1,0.619931,0,0,0,0.6,0,0,0,0.985,0,0,0,0.1,0.834,0,0.111111111111111,0.1,1.103,0,0,0,"1400 EIGHTH AVE
Fort Worth, TX 76104
(32.730288, -97.34373)"
450184,0.1,0,0.1,0,0,0,0.1,0.111111111111111,0.1,0.2,0.111111111111111,0.2,0.2,0.222222222222222,0.2,0.4,0,0.4,0,0,0,0.2,0,0.2,12,18,0.98833,0.9,1,0.9,9,"MEMORIAL HERMANN HOSPITAL SYSTEM","TX","07/01/2011","06/30/2014",539,664,805,2852,284,"1635  NORTH LOOP WEST","Houston","77008","HARRIS",0.87061,1,1,1,0.902077,1,1,1,0.906101,1,1,1,0.287794,1,1,1,0.307,0.4,0,0.4,1.298,0,0,0,0,0.689,0,0,0,1.58,0,0,0,"1635 NORTH LOOP WEST
Houston, TX 77008
(29.812283, -95.430685)"
450193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0.2,2,13,0.92456,0.3,0.444444444444444,0.4,4,"CHI ST LUKE'S HEALTH BAYLOR COLLEGE OF MEDICINE ME","TX","07/01/2011","06/30/2014",1413,2071,1892,1713,1766,"6720 BERTNER","Houston","77030","HARRIS",0.840844,0,0,0,0.901701,1,1,1,0.904951,1,0,1,0.666594,0,0.222222222222222,0.2,0.549,0,0,0,1.571,0,0,0,0.5,0.807,0,0.555555555555556,0.5,1.944,0,0.555555555555556,0.5,"6720 BERTNER
Houston, TX 77030
(29.708468, -95.399166)"
450237,0.2,0.222222222222222,0.2,0.2,0.111111111111111,0.2,0,0,0,0.2,0,0.2,0.1,0.111111111111111,0.1,0.3,0.222222222222222,0.3,0.3,0.444444444444444,0.4,0.3,0.111111111111111,0.3,17,18,0.91358,0.1,0.444444444444444,0.4,4,"CHRISTUS SANTA ROSA HOSPITAL","TX","07/01/2011","06/30/2014",1011,1435,1273,1032,1145,"333 NORTH SANTA ROSA STEET","San Antonio","78207","BEXAR",0.865804,1,1,1,0.89956,0.9,1,0.9,0.882375,0,0.222222222222222,0.2,0.458235,0.9,1,0.9,0.774,0,0,0,1.256,0,0,0,0.1,1.657,0,0,0,0,1,1,1,"333 NORTH SANTA ROSA STEET
San Antonio, TX 78207
"
